CO_PROCEDIMENTO,CO_CID,ST_PRINCIPAL,DT_COMPETENCIA
0701010118,B91,S,202306
0701010118,B92,S,202306
0701010118,F840,S,202306
0701010118,F841,S,202306
0701010118,F842,S,202306
0701010118,F843,S,202306
0701010118,F844,S,202306
0701010118,F845,S,202306
0701010118,F848,S,202306
0701010118,F849,S,202306
0701010118,G589,S,202306
0701010118,G629,S,202306
0701010118,G710,S,202306
0701010118,G720,S,202306
0701010118,G721,S,202306
0701010118,G722,S,202306
0701010118,G723,S,202306
0701010118,G724,S,202306
0701010118,G729,S,202306
0701010118,G800,S,202306
0701010118,G802,S,202306
0701010118,G803,S,202306
0701010118,G804,S,202306
0701010118,G810,S,202306
0701010118,G811,S,202306
0701010118,G819,S,202306
0701010118,G822,S,202306
0701010118,G823,S,202306
0701010118,G824,S,202306
0701010118,G825,S,202306
0701010118,G830,S,202306
0701010118,G831,S,202306
0701010118,G832,S,202306
0701010118,G833,S,202306
0701010118,G834,S,202306
0701010118,G838,S,202306
0701010118,G839,S,202306
0701010118,G959,S,202306
0701010118,M069,S,202306
0701010118,M139,S,202306
0701010118,M160,S,202306
0701010118,M162,S,202306
0701010118,M164,S,202306
0701010118,M170,S,202306
0701010118,M172,S,202306
0701010118,M175,S,202306
0701010118,M199,S,202306
0701010118,M213,S,202306
0701010118,M216,S,202306
0701010118,M217,S,202306
0701010118,M219,S,202306
0701010118,M244,S,202306
0701010118,M259,S,202306
0701010118,M729,S,202306
0701010118,M796,S,202306
0701010118,M911,S,202306
0701010118,Q050,S,202306
0701010118,Q051,S,202306
0701010118,Q052,S,202306
0701010118,Q053,S,202306
0701010118,Q054,S,202306
0701010118,Q055,S,202306
0701010118,Q056,S,202306
0701010118,Q057,S,202306
0701010118,Q058,S,202306
0701010118,Q652,S,202306
0701010118,Q653,S,202306
0701010118,Q654,S,202306
0701010118,Q655,S,202306
0701010118,Q656,S,202306
0701010118,Q658,S,202306
0701010118,Q659,S,202306
0701010118,Q730,S,202306
0701010118,Q731,S,202306
0701010118,Q738,S,202306
0701010118,Q740,S,202306
0701010118,Q741,S,202306
0701010118,Q742,S,202306
0701010118,Q743,S,202306
0701010118,Q748,S,202306
0701010118,Q749,S,202306
0701010118,Q780,S,202306
0701010118,Q781,S,202306
0701010118,Q782,S,202306
0701010118,Q783,S,202306
0701010118,Q784,S,202306
0701010118,Q785,S,202306
0701010118,Q786,S,202306
0701010118,Q788,S,202306
0701010118,Q789,S,202306
0701010118,Q870,S,202306
0701010118,Q871,S,202306
0701010118,Q872,S,202306
0701010118,Q873,S,202306
0701010118,Q874,S,202306
0701010118,Q875,S,202306
0701010118,Q878,S,202306
0701010118,Q899,S,202306
0701010118,R268,S,202306
0701010118,S060,S,202306
0701010118,S061,S,202306
0701010118,S062,S,202306
0701010118,S063,S,202306
0701010118,S064,S,202306
0701010118,S065,S,202306
0701010118,S066,S,202306
0701010118,S067,S,202306
0701010118,S069,S,202306
0701010118,S730,S,202306
0701010118,S829,S,202306
0701010118,S831,S,202306
0701010118,T639,S,202306
0701010118,T903,S,202306
0701010118,T930,S,202306
0701010118,T931,S,202306
0701010118,T932,S,202306
0701010118,T933,S,202306
0701010118,T934,S,202306
0701010118,T935,S,202306
0701010118,T936,S,202306
0701010118,T938,S,202306
0701010118,T939,S,202306
0701010118,T953,S,202306
0701010118,Z540,S,202306
0701010118,Z544,S,202306
0701010126,A303,S,202306
0701010126,A305,S,202306
0701010126,A309,S,202306
0701010126,B91,S,202306
0701010126,B92,S,202306
0701010126,F629,S,202306
0701010126,F710,S,202306
0701010126,F711,S,202306
0701010126,F718,S,202306
0701010126,F719,S,202306
0701010126,F720,S,202306
0701010126,F721,S,202306
0701010126,F728,S,202306
0701010126,F729,S,202306
0701010126,F800,S,202306
0701010126,F801,S,202306
0701010126,F802,S,202306
0701010126,F803,S,202306
0701010126,F808,S,202306
0701010126,F809,S,202306
0701010126,F810,S,202306
0701010126,F811,S,202306
0701010126,F812,S,202306
0701010126,F813,S,202306
0701010126,F818,S,202306
0701010126,F819,S,202306
0701010126,F82,S,202306
0701010126,F83,S,202306
0701010126,F840,S,202306
0701010126,F841,S,202306
0701010126,F842,S,202306
0701010126,F843,S,202306
0701010126,F844,S,202306
0701010126,F845,S,202306
0701010126,F848,S,202306
0701010126,F849,S,202306
0701010126,G589,S,202306
0701010126,G800,S,202306
0701010126,G819,S,202306
0701010126,G959,S,202306
0701010126,M069,S,202306
0701010126,M139,S,202306
0701010126,M199,S,202306
0701010126,M213,S,202306
0701010126,M216,S,202306
0701010126,M217,S,202306
0701010126,M219,S,202306
0701010126,M244,S,202306
0701010126,M729,S,202306
0701010126,M911,S,202306
0701010126,Q050,S,202306
0701010126,Q051,S,202306
0701010126,Q052,S,202306
0701010126,Q053,S,202306
0701010126,Q054,S,202306
0701010126,Q055,S,202306
0701010126,Q056,S,202306
0701010126,Q057,S,202306
0701010126,Q058,S,202306
0701010126,Q652,S,202306
0701010126,Q653,S,202306
0701010126,Q654,S,202306
0701010126,Q655,S,202306
0701010126,Q656,S,202306
0701010126,Q658,S,202306
0701010126,Q659,S,202306
0701010126,Q730,S,202306
0701010126,Q731,S,202306
0701010126,Q738,S,202306
0701010126,Q740,S,202306
0701010126,Q741,S,202306
0701010126,Q742,S,202306
0701010126,Q743,S,202306
0701010126,Q748,S,202306
0701010126,Q749,S,202306
0701010126,Q780,S,202306
0701010126,Q781,S,202306
0701010126,Q782,S,202306
0701010126,Q783,S,202306
0701010126,Q784,S,202306
0701010126,Q785,S,202306
0701010126,Q786,S,202306
0701010126,Q788,S,202306
0701010126,Q789,S,202306
0701010126,Q870,S,202306
0701010126,Q871,S,202306
0701010126,Q872,S,202306
0701010126,Q873,S,202306
0701010126,Q874,S,202306
0701010126,Q875,S,202306
0701010126,Q878,S,202306
0701010126,Q899,S,202306
0701010126,R268,S,202306
0701010126,S060,S,202306
0701010126,S061,S,202306
0701010126,S062,S,202306
0701010126,S063,S,202306
0701010126,S064,S,202306
0701010126,S065,S,202306
0701010126,S066,S,202306
0701010126,S067,S,202306
0701010126,S069,S,202306
0701010126,S730,S,202306
0701010126,T639,S,202306
0701010126,T905,S,202306
0701010126,T930,S,202306
0701010126,T931,S,202306
0701010126,T932,S,202306
0701010126,T933,S,202306
0701010126,T934,S,202306
0701010126,T935,S,202306
0701010126,T936,S,202306
0701010126,T938,S,202306
0701010126,T939,S,202306
0701010126,T953,S,202306
0701010134,A303,S,202306
0701010134,A305,S,202306
0701010134,A309,S,202306
0701010134,B91,S,202306
0701010134,B92,S,202306
0701010134,F840,S,202306
0701010134,F841,S,202306
0701010134,F842,S,202306
0701010134,F843,S,202306
0701010134,F844,S,202306
0701010134,F845,S,202306
0701010134,F848,S,202306
0701010134,F849,S,202306
0701010134,G570,S,202306
0701010134,G589,S,202306
0701010134,G629,S,202306
0701010134,G710,S,202306
0701010134,G711,S,202306
0701010134,G712,S,202306
0701010134,G713,S,202306
0701010134,G718,S,202306
0701010134,G719,S,202306
0701010134,G720,S,202306
0701010134,G721,S,202306
0701010134,G722,S,202306
0701010134,G723,S,202306
0701010134,G724,S,202306
0701010134,G729,S,202306
0701010134,G800,S,202306
0701010134,G802,S,202306
0701010134,G803,S,202306
0701010134,G804,S,202306
0701010134,G810,S,202306
0701010134,G811,S,202306
0701010134,G819,S,202306
0701010134,G822,S,202306
0701010134,G823,S,202306
0701010134,G824,S,202306
0701010134,G825,S,202306
0701010134,G830,S,202306
0701010134,G831,S,202306
0701010134,G832,S,202306
0701010134,G833,S,202306
0701010134,G834,S,202306
0701010134,G838,S,202306
0701010134,G839,S,202306
0701010134,G959,S,202306
0701010134,M069,S,202306
0701010134,M139,S,202306
0701010134,M199,S,202306
0701010134,M213,S,202306
0701010134,M216,S,202306
0701010134,M217,S,202306
0701010134,M219,S,202306
0701010134,M233,S,202306
0701010134,M238,S,202306
0701010134,M244,S,202306
0701010134,M729,S,202306
0701010134,M796,S,202306
0701010134,M841,S,202306
0701010134,M911,S,202306
0701010134,Q050,S,202306
0701010134,Q051,S,202306
0701010134,Q052,S,202306
0701010134,Q053,S,202306
0701010134,Q054,S,202306
0701010134,Q055,S,202306
0701010134,Q056,S,202306
0701010134,Q057,S,202306
0701010134,Q058,S,202306
0701010134,Q652,S,202306
0701010134,Q653,S,202306
0701010134,Q654,S,202306
0701010134,Q655,S,202306
0701010134,Q656,S,202306
0701010134,Q658,S,202306
0701010134,Q659,S,202306
0701010134,Q660,S,202306
0701010134,Q730,S,202306
0701010134,Q731,S,202306
0701010134,Q738,S,202306
0701010134,Q740,S,202306
0701010134,Q741,S,202306
0701010134,Q742,S,202306
0701010134,Q743,S,202306
0701010134,Q748,S,202306
0701010134,Q749,S,202306
0701010134,Q780,S,202306
0701010134,Q781,S,202306
0701010134,Q782,S,202306
0701010134,Q783,S,202306
0701010134,Q784,S,202306
0701010134,Q785,S,202306
0701010134,Q786,S,202306
0701010134,Q788,S,202306
0701010134,Q789,S,202306
0701010134,Q870,S,202306
0701010134,Q871,S,202306
0701010134,Q872,S,202306
0701010134,Q873,S,202306
0701010134,Q874,S,202306
0701010134,Q875,S,202306
0701010134,Q878,S,202306
0701010134,Q899,S,202306
0701010134,R268,S,202306
0701010134,S060,S,202306
0701010134,S061,S,202306
0701010134,S062,S,202306
0701010134,S063,S,202306
0701010134,S064,S,202306
0701010134,S065,S,202306
0701010134,S066,S,202306
0701010134,S067,S,202306
0701010134,S069,S,202306
0701010134,S720,S,202306
0701010134,S721,S,202306
0701010134,S722,S,202306
0701010134,S723,S,202306
0701010134,S724,S,202306
0701010134,S727,S,202306
0701010134,S728,S,202306
0701010134,S729,S,202306
0701010134,S730,S,202306
0701010134,S797,S,202306
0701010134,S798,S,202306
0701010134,S799,S,202306
0701010134,S820,S,202306
0701010134,S822,S,202306
0701010134,S823,S,202306
0701010134,S828,S,202306
0701010134,S829,S,202306
0701010134,S830,S,202306
0701010134,S831,S,202306
0701010134,S835,S,202306
0701010134,S836,S,202306
0701010134,S837,S,202306
0701010134,S910,S,202306
0701010134,S913,S,202306
0701010134,S917,S,202306
0701010134,S920,S,202306
0701010134,S921,S,202306
0701010134,T013,S,202306
0701010134,T639,S,202306
0701010134,T930,S,202306
0701010134,T931,S,202306
0701010134,T932,S,202306
0701010134,T933,S,202306
0701010134,T934,S,202306
0701010134,T935,S,202306
0701010134,T936,S,202306
0701010134,T938,S,202306
0701010134,T939,S,202306
0701010134,T953,S,202306
0701010134,Z540,S,202306
0701010134,Z544,S,202306
0701010142,A303,S,202306
0701010142,A305,S,202306
0701010142,A309,S,202306
0701010142,B91,S,202306
0701010142,B92,S,202306
0701010142,G589,S,202306
0701010142,G629,S,202306
0701010142,G710,S,202306
0701010142,G711,S,202306
0701010142,G712,S,202306
0701010142,G713,S,202306
0701010142,G718,S,202306
0701010142,G719,S,202306
0701010142,G720,S,202306
0701010142,G721,S,202306
0701010142,G722,S,202306
0701010142,G723,S,202306
0701010142,G724,S,202306
0701010142,G729,S,202306
0701010142,G800,S,202306
0701010142,G801,S,202306
0701010142,G802,S,202306
0701010142,G803,S,202306
0701010142,G804,S,202306
0701010142,G808,S,202306
0701010142,G809,S,202306
0701010142,G810,S,202306
0701010142,G811,S,202306
0701010142,G821,S,202306
0701010142,G822,S,202306
0701010142,G823,S,202306
0701010142,G824,S,202306
0701010142,G825,S,202306
0701010142,G830,S,202306
0701010142,G831,S,202306
0701010142,G832,S,202306
0701010142,G833,S,202306
0701010142,G834,S,202306
0701010142,G838,S,202306
0701010142,G839,S,202306
0701010142,I831,S,202306
0701010142,I832,S,202306
0701010142,I839,S,202306
0701010142,I870,S,202306
0701010142,I871,S,202306
0701010142,I872,S,202306
0701010142,I878,S,202306
0701010142,I879,S,202306
0701010142,L97,S,202306
0701010142,L984,S,202306
0701010142,M069,S,202306
0701010142,M139,S,202306
0701010142,M199,S,202306
0701010142,M213,S,202306
0701010142,M214,S,202306
0701010142,M216,S,202306
0701010142,M722,S,202306
0701010142,M809,S,202306
0701010142,M810,S,202306
0701010142,M811,S,202306
0701010142,M813,S,202306
0701010142,M814,S,202306
0701010142,M815,S,202306
0701010142,M816,S,202306
0701010142,M819,S,202306
0701010142,Q050,S,202306
0701010142,Q051,S,202306
0701010142,Q052,S,202306
0701010142,Q053,S,202306
0701010142,Q054,S,202306
0701010142,Q055,S,202306
0701010142,Q056,S,202306
0701010142,Q057,S,202306
0701010142,Q058,S,202306
0701010142,Q660,S,202306
0701010142,Q661,S,202306
0701010142,Q662,S,202306
0701010142,Q664,S,202306
0701010142,Q665,S,202306
0701010142,S920,S,202306
0701010142,S921,S,202306
0701010142,S922,S,202306
0701010142,S923,S,202306
0701010142,S924,S,202306
0701010142,S925,S,202306
0701010142,S960,S,202306
0701010142,S961,S,202306
0701010142,S962,S,202306
0701010142,S968,S,202306
0701010142,S982,S,202306
0701010142,S983,S,202306
0701010142,T953,S,202306
0701010150,A303,S,202306
0701010150,A305,S,202306
0701010150,A309,S,202306
0701010150,B91,S,202306
0701010150,B92,S,202306
0701010150,G589,S,202306
0701010150,G600,S,202306
0701010150,G629,S,202306
0701010150,G710,S,202306
0701010150,G711,S,202306
0701010150,G712,S,202306
0701010150,G713,S,202306
0701010150,G718,S,202306
0701010150,G719,S,202306
0701010150,G720,S,202306
0701010150,G721,S,202306
0701010150,G722,S,202306
0701010150,G723,S,202306
0701010150,G724,S,202306
0701010150,G729,S,202306
0701010150,G800,S,202306
0701010150,G801,S,202306
0701010150,G802,S,202306
0701010150,G803,S,202306
0701010150,G804,S,202306
0701010150,G808,S,202306
0701010150,G809,S,202306
0701010150,G810,S,202306
0701010150,G811,S,202306
0701010150,G821,S,202306
0701010150,G822,S,202306
0701010150,G823,S,202306
0701010150,G824,S,202306
0701010150,G825,S,202306
0701010150,G830,S,202306
0701010150,G831,S,202306
0701010150,G832,S,202306
0701010150,G833,S,202306
0701010150,G834,S,202306
0701010150,G838,S,202306
0701010150,G839,S,202306
0701010150,I831,S,202306
0701010150,I832,S,202306
0701010150,I839,S,202306
0701010150,I870,S,202306
0701010150,I871,S,202306
0701010150,I872,S,202306
0701010150,I878,S,202306
0701010150,I879,S,202306
0701010150,L97,S,202306
0701010150,L984,S,202306
0701010150,M069,S,202306
0701010150,M139,S,202306
0701010150,M146,S,202306
0701010150,M199,S,202306
0701010150,M213,S,202306
0701010150,M214,S,202306
0701010150,M216,S,202306
0701010150,M796,S,202306
0701010150,M809,S,202306
0701010150,M810,S,202306
0701010150,M811,S,202306
0701010150,M813,S,202306
0701010150,M814,S,202306
0701010150,M815,S,202306
0701010150,M816,S,202306
0701010150,M819,S,202306
0701010150,Q050,S,202306
0701010150,Q051,S,202306
0701010150,Q052,S,202306
0701010150,Q053,S,202306
0701010150,Q054,S,202306
0701010150,Q055,S,202306
0701010150,Q056,S,202306
0701010150,Q057,S,202306
0701010150,Q058,S,202306
0701010150,Q660,S,202306
0701010150,Q661,S,202306
0701010150,Q662,S,202306
0701010150,Q664,S,202306
0701010150,Q665,S,202306
0701010150,S920,S,202306
0701010150,S921,S,202306
0701010150,S922,S,202306
0701010150,S923,S,202306
0701010150,S924,S,202306
0701010150,S925,S,202306
0701010150,S960,S,202306
0701010150,S961,S,202306
0701010150,S962,S,202306
0701010150,S968,S,202306
0701010150,S982,S,202306
0701010150,S983,S,202306
0701010150,T953,S,202306
0701010169,A303,S,202306
0701010169,A305,S,202306
0701010169,A309,S,202306
0701010169,B91,S,202306
0701010169,B92,S,202306
0701010169,E643,S,202306
0701010169,G589,S,202306
0701010169,G710,S,202306
0701010169,G711,S,202306
0701010169,G712,S,202306
0701010169,G713,S,202306
0701010169,G718,S,202306
0701010169,G719,S,202306
0701010169,G720,S,202306
0701010169,G721,S,202306
0701010169,G722,S,202306
0701010169,G723,S,202306
0701010169,G724,S,202306
0701010169,G729,S,202306
0701010169,G800,S,202306
0701010169,G801,S,202306
0701010169,G802,S,202306
0701010169,G803,S,202306
0701010169,G804,S,202306
0701010169,G808,S,202306
0701010169,G809,S,202306
0701010169,G810,S,202306
0701010169,G811,S,202306
0701010169,G821,S,202306
0701010169,G822,S,202306
0701010169,G823,S,202306
0701010169,G824,S,202306
0701010169,G825,S,202306
0701010169,G830,S,202306
0701010169,G831,S,202306
0701010169,G832,S,202306
0701010169,G833,S,202306
0701010169,G834,S,202306
0701010169,G838,S,202306
0701010169,G839,S,202306
0701010169,I831,S,202306
0701010169,I832,S,202306
0701010169,I839,S,202306
0701010169,I870,S,202306
0701010169,I871,S,202306
0701010169,I872,S,202306
0701010169,I878,S,202306
0701010169,I879,S,202306
0701010169,L97,S,202306
0701010169,L984,S,202306
0701010169,M069,S,202306
0701010169,M139,S,202306
0701010169,M199,S,202306
0701010169,M213,S,202306
0701010169,M214,S,202306
0701010169,M216,S,202306
0701010169,M810,S,202306
0701010169,M811,S,202306
0701010169,M813,S,202306
0701010169,M814,S,202306
0701010169,M815,S,202306
0701010169,M816,S,202306
0701010169,M819,S,202306
0701010169,M830,S,202306
0701010169,M831,S,202306
0701010169,M832,S,202306
0701010169,M833,S,202306
0701010169,M834,S,202306
0701010169,M835,S,202306
0701010169,M838,S,202306
0701010169,M839,S,202306
0701010169,Q050,S,202306
0701010169,Q051,S,202306
0701010169,Q052,S,202306
0701010169,Q053,S,202306
0701010169,Q054,S,202306
0701010169,Q055,S,202306
0701010169,Q056,S,202306
0701010169,Q057,S,202306
0701010169,Q058,S,202306
0701010169,Q660,S,202306
0701010169,Q661,S,202306
0701010169,Q662,S,202306
0701010169,Q664,S,202306
0701010169,Q665,S,202306
0701010169,Q668,S,202306
0701010169,Q920,S,202306
0701010169,Q921,S,202306
0701010169,Q922,S,202306
0701010169,Q923,S,202306
0701010169,Q924,S,202306
0701010169,Q925,S,202306
0701010169,Q926,S,202306
0701010169,Q927,S,202306
0701010169,Q928,S,202306
0701010169,Q929,S,202306
0701010169,Q960,S,202306
0701010169,Q961,S,202306
0701010169,Q962,S,202306
0701010169,Q963,S,202306
0701010169,Q964,S,202306
0701010169,Q968,S,202306
0701010169,Q969,S,202306
0701010169,S982,S,202306
0701010169,S983,S,202306
0701010169,T953,S,202306
0701010177,A303,S,202306
0701010177,A305,S,202306
0701010177,A309,S,202306
0701010177,B91,S,202306
0701010177,B92,S,202306
0701010177,E643,S,202306
0701010177,G589,S,202306
0701010177,G629,S,202306
0701010177,G710,S,202306
0701010177,G711,S,202306
0701010177,G712,S,202306
0701010177,G713,S,202306
0701010177,G718,S,202306
0701010177,G719,S,202306
0701010177,G720,S,202306
0701010177,G721,S,202306
0701010177,G722,S,202306
0701010177,G723,S,202306
0701010177,G724,S,202306
0701010177,G729,S,202306
0701010177,G800,S,202306
0701010177,G801,S,202306
0701010177,G802,S,202306
0701010177,G803,S,202306
0701010177,G804,S,202306
0701010177,G808,S,202306
0701010177,G809,S,202306
0701010177,G810,S,202306
0701010177,G811,S,202306
0701010177,G821,S,202306
0701010177,G822,S,202306
0701010177,G823,S,202306
0701010177,G824,S,202306
0701010177,G825,S,202306
0701010177,G830,S,202306
0701010177,G831,S,202306
0701010177,G832,S,202306
0701010177,G833,S,202306
0701010177,G834,S,202306
0701010177,G838,S,202306
0701010177,G839,S,202306
0701010177,I831,S,202306
0701010177,I832,S,202306
0701010177,I839,S,202306
0701010177,I870,S,202306
0701010177,I871,S,202306
0701010177,I872,S,202306
0701010177,I878,S,202306
0701010177,I879,S,202306
0701010177,L97,S,202306
0701010177,L984,S,202306
0701010177,M069,S,202306
0701010177,M139,S,202306
0701010177,M199,S,202306
0701010177,M213,S,202306
0701010177,M214,S,202306
0701010177,M216,S,202306
0701010177,M722,S,202306
0701010177,M810,S,202306
0701010177,M811,S,202306
0701010177,M813,S,202306
